Operating Revenue ID	Local Government Operating Revenue	State Government Operating Revenue	Federal Government Operating Revenue	Other Operating Revenue
8246	475570	0	0	38837
8247	103643	0	0	22750
8248	33500	0	0	1547
8249	94181	0	0	8045
8250	115459	0	0	2283
8251	119836	0	0	12173
8252	238071	0	0	0
8253	500	0	0	645318
8254	115870	0	0	200
8255	11000	0	0	6109
8256	21478	4476	0	4362
8257	28010	0	0	113054
8258	5325	0	0	24111
8259	151170	0	0	23900
8260	90904	0	0	0
8261	285021	0	0	0
8262	10000	0	0	16000
8263	145008	0	0	16593
8264	120000	0	0	10000
8265	167965	0	0	6138
8266	136778	0	0	389
8267	1000	0	0	26621
8268	14000	0	0	5970
8269	12250	0	0	8577
8270	238988	0	0	0
8271	58000	0	0	0
8272	10660	0	0	49147
8273	1042990	0	0	35454
8274	126366	0	0	25000
8275	11101	0	0	9822
8276	34881	0	0	9185
8277	942221	0	0	54250
8278	81929	0	0	12117
8279	10000	0	0	4500
8280	465436	0	0	0
8281	66220	0	0	8683
8282	5807	10000	0	29195
8283	80372	0	0	15360
8284	5000	0	0	30796
8285	132185	0	0	43740
8286	68053	0	0	32629
8287	11899	0	0	16244
8288	24381	0	0	205
8289	662929	522	0	11997
8290	585899	0	0	7514
8291	98426	0	0	1113
8292	5150	0	0	62363
8293	440584	0	0	300000
8294	215812	0	0	22897
8295	17684	0	0	7940
8296	5325	0	0	49218
8297	174049	0	0	11004
8298	8000	0	0	54435
8299	123242	0	0	1200
8300	12000	0	0	15270
8301	113938	0	0	10052
8302	634459	0	0	219322
8303	3500	0	0	3109
8304	95519	0	0	0
8305	41158	0	0	14266
8306	40628	0	0	1843
8307	485082	0	0	3250
8308	151860	0	0	0
8309	177862	0	0	6000
8310	25900	0	0	85346
8311	6000	0	0	16542
8312	967457	0	0	7981
8313	8242	0	0	636
8314	9805	0	0	55331
8315	141626	0	0	0
8316	11649	0	0	1000
8317	31062	0	0	17791
8318	9000	0	0	10144
8319	163179	0	0	3000
8320	136596	0	0	0
8321	6000	0	0	61923
8322	58138	0	0	1500
8323	2280	0	0	4879
8324	47903	0	0	1500
8325	5000	0	0	33897
8326	31017	0	0	2605
8327	4303	0	0	8281
8328	108076	0	0	2289
8329	46421	0	0	0
8330	49344	0	0	0
8331	1210635	0	0	120000
8332	18243	0	0	2500
8333	14500	0	0	6234
8334	159977	6968	625	0
8335	67934	5404	0	0
8336	35692	2657	0	2707
8337	279089	0	0	0
8338	564928	10880	0	1714
8339	67000	4063	10925	21817
8340	188600	5111	3000	1094
8341	154775	29249	0	13132
8342	261233	6003	0	11115
8343	34733	5467	0	0
8344	1729517	20727	0	108693
8345	72195	4286	0	0
8346	144590	4893	0	0
8347	100129	32640	0	0
8348	35963	5532	0	0
8349	308229	7836	0	9178
8350	6423476	38326	14140	11156
8351	461719	6904	0	16422
8352	869289	6900	10374	11089
8353	87503	58433	0	127
8354	677255	7947	2500	30308
8355	113881	25974	0	0
8356	506530	9184	0	0
8357	84004	6929	0	15000
8358	65442	26018	0	0
8359	78546	4181	0	0
8360	38047	49921	0	0
8361	126700	4005	0	0
8362	108766	78739	0	0
8363	151765	6956	0	5744
8364	160800	5801	0	0
8365	161832	4305	0	5780
8366	12077	16643	0	0
8367	110904	3361	0	2297
8368	82492	88141	0	0
8369	109132	5589	0	0
8370	43346	5136	0	3818
8371	67351	4900	0	2200
8372	100960	5703	0	14077
8373	37311	51416	0	0
8374	40589	0	0	0
8375	140838	6194	5304	0
8376	74100	4556	0	0
8377	1671387	12180	0	0
8378	13837498	31889	91317	683152
8379	39116276	72219	74410	2036233
8380	449000	7531	0	1194
8381	1156602	9342	1856	0
8382	916417	5859	6547	12115
8383	701293	8355	39000	0
8384	2035900	12500	48600	0
8385	104257	74829	0	0
8386	802616	7578	0	53126
8387	1019222	11258	0	0
8388	2703616	14678	0	35032
8389	297347	12693	0	0
8390	622632	8169	0	0
8391	3426916	23751	8017	368689
8392	128131	4282	0	0
8393	482070	9007	0	59206
8394	912344	8684	0	0
8395	3369799	35031	15207	167307
8396	894027	7285	0	24564
8397	33128	45652	0	0
8398	7440028	34685	0	191867
8399	468273	6633	20000	12637
8400	244444	5340	0	0
8401	102615	3826	8175	9858
8402	24301	2935	0	2006
8403	294284	0	0	0
8404	408867	4446	0	12333
8405	25336	2361	0	7492
8406	231794	6400	0	0
8407	6592486	164310	28799	557155
8408	758268	148231	4990	30553
8409	163017	40510	1118	25546
8410	1457834	354338	41621	104150
8411	11800540	176293	0	555000
8412	1055109	157960	29434	4500
8413	1517987	209267	46709	69819
8414	1286412	333896	76217	81574
8415	855005	148764	4963	3653
8416	1607832	143162	27859	171834
8417	472006	108719	4420	0
8418	873808	152142	7318	30632
8419	404867	91894	18150	37557
8420	12704144	616960	172051	196613
8421	232400	68809	2901	28322
8422	197630	45289	4080	0
8423	7862942	179996	119903	405835
8424	6860193	196233	42851	333476
8425	158739	30223	0	23692
8426	616876	135527	0	24420
8427	799272	150167	2328	100429
8428	131534	31916	0	16332
8429	1027075	147632	4040	5512
8430	591158	146321	62680	44473
8431	180917	48364	919	38873
8432	35836106	500515	0	1981560
8433	1989075	154808	0	76004
8434	269832	59739	5891	20042
8435	1191190	153449	0	8031
8436	527498	116019	8816	49835
8437	976969	147540	0	19962
8438	413386	101783	3122	55518
8439	2510273	163493	0	40528
8440	1416963	353627	21274	316510
8441	14388917	193684	157937	0
8442	278181	74837	2004	24085
8443	53178	25476	2017	53425
8444	236453	51550	0	0
8445	5717505	735456	56604	260623
8446	102995	106447	3627	393424
8447	360090	92279	1412	45060
8448	1729692	448865	122103	210785
8449	12959584	197549	0	475839
8450	1847709	153233	9885	47970
8451	103228	34186	1682	52442
8452	1823601	142230	0	38165
8453	339307	61003	4953	8768
8454	434213	130807	9943	45755
8455	144190	60132	11109	116737
8456	2159735	234709	10813	174247
8457	43000	9927	0	300
8458	5442648	170922	11296	136232
8459	8067338	181429	118191	23538
8460	222974	53728	3787	0
8461	1262757	147691	20677	19523
8462	3917379	417979	35630	146125
8463	213756	49610	0	0
8464	1127173	145774	13050	0
8465	1024089	156137	0	31317
8466	692810	140376	833	20347
8467	2289159	156492	43273	0
8468	434160	99172	3405	0
8469	14220246	543915	0	567434
8470	582077	122803	674	21197
8471	703194	142941	10881	0
8472	126656	34660	2423	43159
8473	5497219	175116	77158	464971
8474	3913349	156690	21799	153784
8475	3684110	157095	2110	211193
8476	944732	304715	30637	156667
8477	1365549	356927	21392	350372
8478	342804	100690	4016	4000
8479	920516	144388	352	36169
8480	835000	147641	5117	182392
8481	691226	150055	34030	106909
8482	1162749	196094	30387	58057
8483	615610	178618	13447	77709
8484	937695	144290	0	13939
8485	2684165	156755	0	31
8486	865379	150632	7744	14733
8487	23113911	215680	73847	1779
8488	1521145	422000	56443	223537
8489	1626796	152544	21185	50612
8490	697395	143732	9047	52089
8491	5140512	301402	0	869183
8492	541584	146732	1489	38869
8493	2455059	151792	0	62804
8494	110000	47445	3464	91098
8495	546466	121080	11601	64314
8496	85160	23075	0	11096
8497	18426	7751	0	3975
8498	44000	0	50	11560
8499	24260	0	199	65195
8500	30080	0	50	3593
8501	8586	0	0	0
8502	24000	0	55	6677
8503	0	0	0	0
8504	225000	0	2524	111594
8505	18500	0	55	22365
8506	26100	0	0	68392
8507	385400	0	1294	83811
8508	30600	0	50	21155
8509	5000	0	0	3773
8510	27752	0	0	0
8511	52000	0	73	23007
8512	94500	0	75	71000
8513	758425	0	2184	82448
8514	57987	0	50	780
8515	122128	0	74	7700
8516	15477	0	0	325
8517	0	0	0	0
8518	1364400	0	2292	59900
8519	52719	0	50	470
8520	41506	0	50	15697
8521	60261	0	0	1660
8522	116000	0	50	1025
8523	36800	0	40	1786
8524	171869	0	0	12540
8525	28000	0	0	20855
8526	74200	0	56	24533
8527	12000	0	50	4695
8528	613875	0	843	17072
8529	4000	0	0	2088
8530	29000	0	200	22704
8531	35307	0	0	0
8532	28000	0	0	43511
8533	34400	0	111	32659
8534	16050	0	114	64795
8535	20000	0	0	62963
8536	157722	0	0	5379
8537	68627	0	76	1767
8538	366917	0	1514	2500
8539	674883	0	1428	8175
8540	85437	0	720	5495
8541	15128	0	0	50606
8542	68800	0	96	2855
8543	64195	0	218	1682
8544	23000	0	55	12140
8545	68939	0	55	3242
8546	10000	0	0	38350
8547	1300	0	50	11708
8548	35415	0	50	610
8549	20375	0	71	60329
8550	26326	0	50	4700
8551	27000	0	0	13380
8552	14016	0	0	0
8553	91765	0	79	5691
8554	121991	0	243	5945
8555	64384	0	50	5393
8556	195293	0	416	16422
8557	42241	0	142	5445
8558	57750	0	188	250
8559	31378	0	0	0
8560	12879	0	0	0
8561	12702	0	0	801
8562	24580	0	150	7024
8563	75819	0	201	17382
8564	36500	0	51	16855
8565	11500	0	50	20028
8566	5000	0	0	0
8567	25000	0	0	58313
8568	20203	0	0	0
8569	239800	0	820	21065
8570	157069	0	0	135953
8571	65383	0	50	3701
8572	538362	0	1435	32769
8573	15500	0	0	5975
8574	235584	0	433	3668
8575	21620	0	0	2999
8576	14966	0	50	21632
8577	417723	0	0	240980
8578	18057	0	50	11337
8579	145700	0	135	21653
8580	8000	0	50	3757
8581	14000	0	50	25966
8582	29000	0	67	9375
8583	0	0	0	72000
8584	45500	0	61	5137
8585	123000	0	266	21118
8586	103104	0	250	23170
8587	45295	0	50	3552
8588	200000	0	699	110973
8589	33633	0	0	6807
8590	25655	0	87	21541
8591	7500	0	63	22251
8592	940	0	0	1431
8593	60000	0	73	49733
8594	33000	0	50	14319
8595	0	0	0	0
8596	36935	0	50	8588
8597	120152	0	109	3146
8598	15000	0	50	16629
8599	62000	0	58	48216
8600	114682	0	40	29775
8601	205177	0	1344	33537
8602	29280	0	50	4492
8603	25552	0	50	300
8604	55500	0	187	8789
8605	176337	0	399	2243
8606	34492	0	244	6852
8607	320800	0	552	29900
8608	12000	0	50	11073
8609	54855	0	69	6239
8610	600	0	0	21556
8611	779317	0	0	334306
8612	420	0	0	0
8613	322342	0	453	33603
8614	115000	0	0	183030
8615	15472	0	0	6256
8616	271067	0	623	10983
8617	11400	0	0	880
8618	229046	0	50	11427
8619	32000	0	50	9871
8620	7500	0	50	17081
8621	424301	0	1115	5026
8622	61210	0	154	5230
8623	581314	0	1365	24451
8624	20847	0	50	500
8625	23995	0	50	2564
8626	527604	0	1039	43746
8627	34000	0	55	19657
8628	124577	0	167	2744
8629	68463	0	42	10210
8630	6350	0	0	5352
8631	24748	0	0	0
8632	41817	0	58	15552
8633	17620	0	0	0
8634	48987	0	158	21030
8635	142331	0	252	61102
8636	131150	0	112	613
8637	63224	0	155	35775
8638	2020	0	0	0
8639	34000	0	170	18623
8640	31200	0	55	40628
8641	82123	0	171	6551
8642	33364	0	58	2250
8643	255480	0	165	16072
8644	5900	0	50	10500
8645	76594	0	50	1641
8646	4000	0	0	4600
8647	698	0	0	0
8648	16755	0	0	4429
8649	53504	0	50	1048
8650	0	0	0	738
8651	4050	0	50	9148
8652	10000	0	50	11365
8653	39200	0	50	19729
8654	14000	0	0	0
8655	57980	0	50	10998
8656	44930	0	50	1772
8657	574311	0	825	13830
8658	110703	0	0	5526
8659	500	0	0	1235
8660	65000	0	241	22395
8661	15078	0	0	3738
8662	152904	0	81	0
8663	53911	0	0	21076
8664	9000	0	50	4071
8665	183800	0	1732	336247
8666	83925	0	146	5285
8667	150519	0	0	37731
8668	4437	0	0	2274
8669	19000	0	0	4682
8670	12000	0	50	6019
8671	2327	0	0	5690
8672	32633	0	0	0
8673	65659	0	0	0
8674	5500	0	0	454
8675	2543	0	50	42131
8676	237646	0	249	34224
8677	653	0	652	0
8678	5000	0	0	440
8679	1250	0	0	26403
8680	673546	0	0	46662
8681	59432	0	0	1500
8682	31690	0	0	6417
8683	49850	0	0	3200
8684	36660	0	0	0
8685	5000	0	0	0
8686	35000	0	0	3409
8687	10671	0	0	6600
8688	261267	0	0	22836
8689	11840	0	0	0
8690	47973	0	0	0
8691	11741	0	0	13046
8692	230823	0	3446	24236
8693	49763	0	0	9340
8694	12400	0	0	600
8695	14905	0	0	0
8696	12935	0	0	265
8697	410376	0	1724	51006
8698	351761	0	0	0
8699	574093	0	8486	59031
8700	1247938	0	0	63613
8701	1202034	0	0	14435
8702	780526	0	7177	147212
8703	1300616	0	0	0
8704	904253	0	11140	73818
8705	181524	0	0	12771
8706	1844271	0	5476	66891
8707	441266	0	3148	24995
8708	1166866	0	3488	25150
8709	555882	0	18869	15210
8710	989000	0	0	16880
8711	1235729	0	400	0
8712	2173873	0	0	0
8713	289785	0	9500	19648
8714	1152245	0	3625	36187
8715	876979	0	20935	16854
8716	3807621	0	3394	255267
8717	3413208	0	3000	210083
8718	1957450	0	0	100000
8719	4104789	0	2053	201581
8720	1933438	0	0	58000
8721	986387	0	0	86410
8722	7748270	2482	6758	255784
8723	21498033	0	197080	393848
8724	107197759	0	0	3008199
8725	10535172	0	5421	658459
8726	6892587	0	105703	256713
8727	11397031	23394	10318	297577
8728	24782139	0	7266	1485876
8729	60373202	0	0	2481720
8730	38844775	0	0	385194
8731	10760690	0	12020	558505
8732	8970397	0	3472	262094
8733	12103507	0	0	251839
8734	20923824	0	8145	768007
8735	6728882	16909	9276	214162
8736	21371	0	0	105
8737	1389883	0	7500	41911
8738	246439	0	0	5721
8739	438032	0	0	7014
8740	292179	528	48	57741
8741	927573	0	0	0
8742	106313	280	0	8599
8743	370500	525	0	16380
8744	90397	450	0	15146
8745	274515	1588	218	26130
8746	94588	2300	0	601
8747	306219	0	500	98742
8748	327852	0	500	26004
8749	28398	450	0	12711
8750	623066	280	0	29862
8751	4188085	24500	1200	244570
8752	177827	3500	0	3506
8753	22923	0	0	1531
8754	49286	450	0	0
8755	508595	1654	2130	70857
8756	108115	0	500	4300
8757	199379	0	500	9638
8758	94713	25	500	4100
8759	775241	425	0	119745
8760	97708	0	0	1250
8761	372069	0	0	5561
8762	137801	1654	2008	10050
8763	1039174	3989	232	27118
8764	301272	450	0	12572
8765	35346	0	0	0
8766	2063563	0	5200	70398
8767	41442	0	0	0
8768	372006	0	0	19799
8769	78167	447	85	1019
8770	141378	450	0	17742
8771	273237	6100	0	27452
8772	77515	0	0	2496
8773	28720	0	0	1000
8774	176817	0	0	3170
8775	51600	1654	1338	17113
8776	116854	0	0	2264
8777	60104	0	0	3096
8778	208674	1030	2226	16699
8779	250001	475	0	12070
8780	2792711	600	0	68230
8781	385346	108111	0	48055
8782	72765	0	110	14674
8783	674098	0	0	25308
8784	118069	753	0	0
8785	99592	1654	0	6246
8786	83777	450	0	8826
8787	207592	450	0	11390
8788	63733	0	0	1178
8789	153036	0	0	19735
8790	61006	0	0	34390
8791	184460	0	707	3894
8792	608863	0	707	37602
8793	60012	0	0	5356
8794	151815	0	0	4266
8795	215161	2128	244	19188
8796	990284	0	0	23211
8797	102154	0	0	31787
8798	122976	0	575	1401
8799	390225	13237	2160	15622
8800	28723	0	0	850
8801	169362	867	0	25021
8802	121056	0	0	5071
8803	345873	475	0	22503
8804	79280	0	0	4024
8805	157840	280	0	43754
8806	331086	475	0	27297
8807	143262	0	0	2188
8808	646182	168451	0	51864
8809	297022	0	0	34393
8810	120774	0	0	20485
8811	193016	0	0	1370
8812	41599	0	0	870
8813	181090	450	0	6982
8814	698642	500	0	50059
8815	632731	1270	0	44113
8816	481736	0	0	18910
8817	27912	2100	0	100
8818	55016	1654	0	252
8819	121591	0	500	1985
8820	246085	250	0	10214
8821	180640	1652	2250	28280
8822	220395	0	1138	11668
8823	3365433	23047	494	259750
8824	331128	0	0	12906
8825	154013	0	707	4334
8826	694022	0	0	130493
8827	295836	0	736	10349
8828	460600	435	0	47992
8829	42115	0	0	14270
8830	117554	2500	0	18093
8831	36027	0	0	1016
8832	250065	67	597	11100
8833	26647	0	0	3422
8834	82082	0	0	18381
8835	149305	0	0	9273
8836	2529826	0	13635	258942
8837	274560	0	0	23525
8838	709617	0	0	16387
8839	130629	0	0	9004
8840	1240000	118756	0	63581
8841	166939	27	676	21743
8842	95953	0	1222	9700
8843	112752	2500	0	200
8844	44761	0	0	5097
8845	121728	0	0	8477
8846	868349	0	171	31280
8847	59491	280	0	4336
8848	848244	0	0	42855
8849	60430	26	0	4763
8850	99670	1654	1576	9395
8851	6463510	154146	18989	330980
8852	201874	0	0	9735
8853	511464	6975	0	19968
8854	869476	21263	0	135720
8855	104163	280	0	10752
8856	504161	69319	0	11777
8857	162719	0	0	5569
8858	38189	0	0	13351
8859	866849	2762	0	47597
8860	728030	616	2850	9565
8861	170046	1654	1179	168081
8862	57625	193	0	1859
8863	116903	2500	0	7338
8864	205328	1997	0	23964
8865	173432	0	64	13880
8866	747983	28	0	83157
8867	82751	1654	550	37850
8868	68945	2500	0	500
8869	227936	0	922	6186
8870	3671624	100000	32218	163037
8871	505535	0	488	23449
8872	191612	1314	0	16724
8873	250391	1978	1005	6746
8874	784439	0	0	18202
8875	31073	2100	0	285
8876	5451585	365624	34737	270249
8877	186118	1311	0	6758
8878	224454	1088	1008	15017
8879	247392	4483	0	11542
8880	778254	0	0	42289
8881	54313	0	0	9501
8882	230589	0	707	0
8883	142438	1268	0	6684
8884	149580	0	7120	0
8885	4562557	116175	0	347532
8886	409848	16	0	1699
8887	72657	2300	0	6320
8888	713057	0	656	32078
8889	336800	1319	0	13439
8890	334362	2284	0	29193
8891	116839	1654	2155	37322
8892	56940	280	0	0
8893	33256	350	0	2199
8894	56299	490	441	19460
8895	26086	0	0	642
8896	106067	300	1820	7840
8897	41303	0	350	0
8898	84306	280	0	11104
8899	105526	0	0	10615
8900	14561271	270284	44884	1746163
8901	187677	0	1034	18386
8902	1891298	15000	401	99599
8903	161666	0	837	4836
8904	124861	0	0	13762
8905	215355	475	0	16795
8906	1384426	550	0	45197
8907	455770	6100	0	19102
8908	188196	0	0	29229
8909	100993	450	0	14882
8910	348270	280	0	28306
8911	65444	1654	1553	7903
8912	1425950	0	6168	23364
8913	1788720	1512	0	34099
8914	878999	0	0	48205
8915	1179088	0	2398	44426
8916	115172	1654	1722	14379
8917	1865025	525	0	16175
8918	119145	0	500	8750
8919	257208	36	3296	11688
8920	21103143	1651130	100000	930244
8921	174627	0	3621	19369
8922	436642	280	0	83168
8923	88758	3500	0	2608
8924	704528	525	0	13677
8925	1062802	525	0	70570
8926	109064	0	0	4005
8927	31496	0	0	303
8928	105859	450	0	47446
8929	592767	475	0	42720
8930	67238	0	575	1117
8931	1228967	2122	0	30027
8932	59315	2300	0	5204
8933	1937530	0	0	323114
8934	129699	280	0	3709
8935	180121	475	0	2411
8936	35401	0	0	250
8937	1345364	2207	0	49931
8938	233908	450	0	9158
8939	233402	1775	0	9897
8940	143308	2500	0	4523
8941	445298	0	865	8708
8942	680030	10	620	13615
8943	175111	0	0	8242
8944	43835	450	0	6592
8945	466111	250	1502	2222
8946	890030	0	0	4742
8947	72199	0	0	369
8948	1025606	941	0	38274
8949	211441	932	378	12025
8950	157571	755	1083	9548
8951	36829	0	0	6546
8952	170865	0	0	2420
8953	53038	2100	0	7025
8954	125801	0	707	5007
8955	657795	475	0	43071
8956	90783	0	0	2377
8957	189859	15	500	42284
8958	2974609	0	0	310739
8959	79216	2500	0	67
8960	97469	0	0	1810
8961	34511	0	0	240
8962	42077	0	0	142
8963	96330	400	0	34787
8964	364586	0	500	14770
8965	35845	0	500	7830
8966	55926	1654	1719	17165
8967	355634	0	500	15360
8968	53364	0	0	3237
8969	130058	379	0	4906
8970	63552	0	0	6186
8971	653834	3000	0	7655
8972	108320	0	0	2675
8973	685752	0	707	12237
8974	583521	0	707	39847
8975	634046	525	0	26481
8976	38409	0	0	8614
8977	178217	450	0	25930
8978	281502	0	0	15200
8979	386561	475	0	13144
8980	212841	0	0	10257
8981	72376	1654	378	12354
8982	123825	0	0	8826
8983	3185060	5000	0	90151
8984	139518	0	0	7487
8985	187559	0	3754	4632
8986	42990	0	0	5125
8987	651870	525	0	36198
8988	881109	380	0	9812
8989	75352	280	0	6595
8990	662719	15	0	32179
8991	361527	0	0	11922
8992	136348	450	0	8000
8993	554662	0	0	34669
8994	1141303	0	500	83957
8995	239644	0	500	11981
8996	157526	0	0	3662
8997	29396	450	0	7429
8998	1068864	32551	0	76337
8999	353875	475	0	37124
9000	221348	0	718	11704
9001	97506	0	0	4792
9002	682030	4642	1824	59090
9003	2882792	52073	5387	202052
9004	344230	0	707	0
9005	126454	1654	1375	5951
9006	64742	0	817	894
9007	795984	71705	0	72603
9008	67617	0	0	39890
9009	307954	395	0	23273
9010	76409	0	0	5508
9011	210344	0	0	14598
9012	797471	0	0	12686
9013	442598	8300	0	12828
9014	241809	1654	9550	14749
9015	218327	475	0	34673
9016	69703	0	0	4303
9017	159802	16	0	3839
9018	70235	0	0	11514
9019	1696655	1950	0	51100
9020	764646	525	0	55412
9021	102513	2300	0	1187
9022	1738252	4530	2707	31350
9023	531639	49867	0	10684
9024	1587601	525	0	138847
9025	1358797	32915	3746	63250
9026	62808	0	0	8502
9027	90969	280	0	16162
9028	235778	280	0	12637
9029	440216	8300	0	39367
9030	394461	578	0	39001
9031	89766	2500	0	11478
9032	91717	0	0	1752
9033	709994	1133	600	119181
9034	244512	0	0	13170
9035	1236058	525	0	72319
9036	25996	450	0	8431
9037	73276	0	0	2946
9038	359509	6100	0	16506
9039	29701	280	0	3271
9040	166797	0	0	12661
9041	167597	1654	1378	5500
9042	674792	0	0	22945
9043	259142	0	0	54760
9044	898979	3389	0	42938
9045	3441956	3533	0	321178
9046	756136	1800	0	38284
9047	830057	3500	0	37362
9048	673745	0	2913	8497
9049	3737474	3160	0	133006
9050	178507	0	0	12794
9051	2511531	270965	0	2301
9052	2504639	228949	0	35718
9053	1191867	10909	300	131885
9054	40895	200	0	3777
9055	132126	3500	0	4185
9056	95603	0	0	8978
9057	160253	0	728	0
9058	691916	36752	0	83875
9059	108900	2500	0	3055
9060	848122	2131	0	30024
9061	81265	0	0	19808
9062	252818	0	0	20448
9063	64323	2100	0	2082
9064	37000	1654	575	4501
9065	218985	0	0	4395
9066	53358	1654	1913	16126
9067	638554	75	0	2969
9068	1536622	550	0	248495
9069	58078	280	0	600
9070	92518	2300	0	0
9071	114621	0	0	3216
9072	39384	0	406	2127
9073	70074	1654	1899	28119
9074	365245	714	171934	0
9075	149102	0	635	6767
9076	114742	2500	0	2828
9077	172514	0	0	7294
9078	80615	0	0	7190
9079	68392	0	0	16747
9080	358753	0	1040	10272
9081	60423	0	0	2440
9082	58556	0	500	6046
9083	104143	575	361	0
9084	655595	0	777	34250
9085	37705	280	0	11937
9086	42130	0	492	18459
9087	133469	1491	17305	17162
9088	34587	0	227	7508
9089	1736623	13000	0	56597
9090	91861	630	1056	31759
9091	219048	475	0	48210
9092	935728	4895	2111	75345
9093	941423	325	3512	32156
9094	823784	582	0	49509
9095	124876	0	560	8924
9096	51516	450	283	1243
9097	41480	1642	0	8192
9098	29574	0	0	1062
9099	316792	0	1154	0
9100	51259	1631	1926	41291
9101	30137	0	376	4701
9102	181277	500	0	5858
9103	85751	488	432	6433
9104	985755	809	0	49298
9105	24253	1668	0	5030
9106	26459	2100	0	0
9107	131377	1654	14394	111
9108	90327	1654	3789	12269
9109	35805	2300	0	14382
9110	8505	0	15159	0
9111	107152	615	816	9273
9112	33228	2300	0	421
9113	597248	475	0	19050
9114	1005536	1095	0	30590
9115	36705	400	0	11557
9116	52365	0	0	9882
9117	1567479	525	0	76768
9118	40083	2100	0	1473
9119	24109	2100	0	0
9120	76236	2300	0	3095
9121	90362	1654	0	23215
9122	123934	450	1124	6079
9123	944540	401724	0	71745
9124	117667	253006	0	119759
9125	158000	67743	0	44005
9126	2962235	726700	79732	200959
9127	108650	114672	0	6070
9128	39000	22052	0	1899
9129	445381	282660	0	24029
9130	131234	95739	0	14203
9131	6227167	888797	60475	372984
9132	110098	29376	0	0
9133	462000	75926	0	70375
9134	103389	76036	0	23020
9135	30979	38852	0	6284
9136	20169	47816	0	21990
9137	249786	41784	0	16396
9138	227198	53228	0	17117
9139	109066	29124	0	13064
9140	1344645	418875	78540	51826
9141	54896	38741	0	4631
9142	423530	54732	0	39378
9143	1080518	514703	0	51664
9144	73875	87204	0	11945
9145	50619	52206	0	26230
9146	153700	155079	0	37387
9147	17912	35915	0	23065
9148	34347	48592	0	18474
9149	94851	28728	0	1500
9150	52000	71812	0	56401
9151	17500	18887	0	1539
9152	23192	22092	5437	2785
9153	17500	24656	0	15367
9154	17500	11832	0	5164
9155	13967	20556	0	10962
